movieId,movie_idx,primary_arc,sentiment,arc_uplifting,arc_tense_release,arc_cathartic,arc_thought_provoking,arc_bittersweet,arc_draining,arc_neutral_fun
367,84,uplifting,-0.0788,0.3999999992,0.3999999992,0.0,0.0,0.0,0.0,0.1999999996
380,85,neutral_fun,0.9493,0.2352941173702422,0.2352941173702422,0.1176470586851211,0.0,0.1176470586851211,0.0,0.2941176467128027
410,86,uplifting,0.7096,0.5714285697959184,0.0,0.0,0.0,0.0,0.0,0.42857142734693876
432,87,neutral_fun,0.7003,0.44444444345679013,0.0,0.0,0.0,0.0,0.0,0.5555555543209877
434,88,tense_release,0.6597,0.22222222172839506,0.44444444345679013,0.0,0.0,0.0,0.0,0.3333333325925926
435,89,uplifting,0.1531,0.3333333322222222,0.0,0.0,0.3333333322222222,0.0,0.0,0.3333333322222222
440,90,uplifting,0.9559,0.36363636297520663,0.0,0.18181818148760331,0.0,0.18181818148760331,0.0,0.27272727223140497
500,91,uplifting,-0.2937,0.249999999375,0.0,0.249999999375,0.0,0.249999999375,0.0,0.249999999375
587,92,uplifting,0.9865,0.3157894733518005,0.10526315778393351,0.21052631556786702,0.0,0.21052631556786702,0.0,0.15789473667590026
592,93,tense_release,-0.128,0.0,0.7499999981250001,0.0,0.249999999375,0.0,0.0,0.0
595,94,uplifting,0.9955,0.5882352934256054,0.0,0.1176470586851211,0.0,0.1176470586851211,0.0,0.17647058802768165
597,95,uplifting,0.9838,0.36363636297520663,0.0,0.18181818148760331,0.0,0.18181818148760331,0.0,0.27272727223140497
1,96,uplifting,0.9935,0.5882352934256054,0.0,0.0,0.0,0.0,0.0,0.4117647053979238
7,97,uplifting,0.9531,0.36363636297520663,0.0,0.18181818148760331,0.0,0.18181818148760331,0.0,0.27272727223140497
25,98,cathartic,0.8172,0.18181818148760331,0.0,0.36363636297520663,0.0,0.36363636297520663,0.0,0.09090909074380166
28,99,cathartic,0.8205,0.18181818148760331,0.0,0.36363636297520663,0.0,0.36363636297520663,0.0,0.09090909074380166
30,100,cathartic,-0.7906,0.0,0.22222222172839506,0.3333333325925926,0.0,0.22222222172839506,0.22222222172839506,0.0
32,101,uplifting,0.9825,0.2857142848979592,0.2857142848979592,0.0,0.2857142848979592,0.0,0.0,0.1428571424489796
47,102,tense_release,-0.9879,0.0,0.5454545444628099,0.09090909074380166,0.0,0.0,0.36363636297520663,0.0
52,103,uplifting,0.9601,0.26666666631111113,0.0,0.26666666631111113,0.0,0.26666666631111113,0.0,0.19999999973333332
57,104,uplifting,0.6486,0.2857142848979592,0.0,0.2857142848979592,0.0,0.2857142848979592,0.0,0.1428571424489796
58,105,uplifting,0.9623,0.26666666631111113,0.0,0.26666666631111113,0.0,0.26666666631111113,0.0,0.19999999973333332
85,106,cathartic,0.802,0.18181818148760331,0.0,0.36363636297520663,0.0,0.36363636297520663,0.0,0.09090909074380166
111,107,tense_release,-0.3655,0.0,0.36363636297520663,0.27272727223140497,0.0,0.18181818148760331,0.18181818148760331,0.0
141,108,uplifting,0.4386,0.5714285697959184,0.0,0.0,0.0,0.0,0.0,0.42857142734693876
171,109,uplifting,0.7845,0.36363636297520663,0.0,0.18181818148760331,0.0,0.18181818148760331,0.0,0.27272727223140497
194,110,uplifting,0.926,0.36363636297520663,0.0,0.18181818148760331,0.0,0.18181818148760331,0.0,0.27272727223140497
230,111,cathartic,-0.7964,0.0,0.22222222172839506,0.3333333325925926,0.0,0.22222222172839506,0.22222222172839506,0.0
232,112,uplifting,0.8779,0.26666666631111113,0.0,0.26666666631111113,0.0,0.26666666631111113,0.0,0.19999999973333332
235,113,uplifting,0.9565,0.36363636297520663,0.0,0.18181818148760331,0.0,0.18181818148760331,0.0,0.27272727223140497
242,114,cathartic,-0.4767,0.22222222172839506,0.0,0.3333333325925926,0.0,0.22222222172839506,0.22222222172839506,0.0
249,115,cathartic,0.9468,0.18181818148760331,0.0,0.36363636297520663,0.0,0.36363636297520663,0.0,0.09090909074380166
299,116,uplifting,0.9509,0.2857142848979592,0.0,0.2857142848979592,0.0,0.2857142848979592,0.0,0.1428571424489796
306,117,uplifting,0.34,0.2857142848979592,0.0,0.2857142848979592,0.0,0.2857142848979592,0.0,0.1428571424489796
307,118,cathartic,-0.9601,0.0,0.0,0.42857142734693876,0.0,0.2857142848979592,0.2857142848979592,0.0
308,119,uplifting,0.7003,0.36363636297520663,0.0,0.18181818148760331,0.0,0.18181818148760331,0.0,0.27272727223140497
321,120,cathartic,0.0,0.0,0.0,0.4999999975,0.0,0.4999999975,0.0,0.0
326,121,cathartic,0.296,0.0,0.0,0.4999999975,0.0,0.4999999975,0.0,0.0
334,122,uplifting,0.6705,0.2857142848979592,0.0,0.2857142848979592,0.0,0.2857142848979592,0.0,0.1428571424489796
345,123,uplifting,0.8074,0.36363636297520663,0.0,0.18181818148760331,0.0,0.18181818148760331,0.0,0.27272727223140497
348,124,uplifting,0.9666,0.5714285697959184,0.0,0.0,0.0,0.0,0.0,0.42857142734693876
412,125,uplifting,0.4389,0.2857142848979592,0.0,0.2857142848979592,0.0,0.2857142848979592,0.0,0.1428571424489796
446,126,cathartic,0.9524,0.18181818148760331,0.0,0.36363636297520663,0.0,0.36363636297520663,0.0,0.09090909074380166
475,127,cathartic,-0.5574,0.0,0.0,0.42857142734693876,0.0,0.2857142848979592,0.2857142848979592,0.0
477,128,uplifting,0.9559,0.44444444345679013,0.0,0.22222222172839506,0.0,0.22222222172839506,0.0,0.11111111086419753
495,129,cathartic,-0.2732,0.0,0.0,0.4999999975,0.0,0.4999999975,0.0,0.0
508,130,uplifting,0.9559,0.2857142848979592,0.0,0.2857142848979592,0.0,0.2857142848979592,0.0,0.1428571424489796
509,131,cathartic,0.988,0.18181818148760331,0.0,0.36363636297520663,0.0,0.36363636297520663,0.0,0.09090909074380166
515,132,cathartic,0.987,0.18181818148760331,0.0,0.36363636297520663,0.0,0.36363636297520663,0.0,0.09090909074380166
527,133,cathartic,0.9957,0.18181818148760331,0.0,0.36363636297520663,0.0,0.18181818148760331,0.18181818148760331,0.09090909074380166
532,134,draining,-0.7964,0.18181818148760331,0.18181818148760331,0.09090909074380166,0.0,0.0,0.36363636297520663,0.18181818148760331
535,135,cathartic,0.2263,0.0,0.0,0.4999999975,0.0,0.4999999975,0.0,0.0
538,136,uplifting,0.5719,0.2857142848979592,0.0,0.2857142848979592,0.0,0.2857142848979592,0.0,0.1428571424489796
541,137,thought_provoking,-0.5574,0.0,0.1176470586851211,0.17647058802768165,0.2352941173702422,0.1176470586851211,0.2352941173702422,0.1176470586851211
562,138,cathartic,-0.6705,0.18181818148760331,0.0,0.27272727223140497,0.0,0.18181818148760331,0.18181818148760331,0.18181818148760331
593,139,tense_release,0.6139,0.22222222172839506,0.44444444345679013,0.0,0.0,0.0,0.22222222172839506,0.11111111086419753
608,140,uplifting,0.9716,0.26666666631111113,0.26666666631111113,0.13333333315555557,0.0,0.13333333315555557,0.0,0.19999999973333332
708,141,uplifting,0.9451,0.36363636297520663,0.0,0.18181818148760331,0.0,0.18181818148760331,0.0,0.27272727223140497
778,142,uplifting,-0.067,0.1999999996,0.1999999996,0.1999999996,0.0,0.1999999996,0.0,0.1999999996
818,143,uplifting,0.6124,0.5714285697959184,0.0,0.0,0.0,0.0,0.0,0.42857142734693876
903,144,tense_release,0.9539,0.13333333315555557,0.26666666631111113,0.26666666631111113,0.0,0.26666666631111113,0.0,0.06666666657777778
912,145,cathartic,0.9945,0.18181818148760331,0.0,0.36363636297520663,0.0,0.36363636297520663,0.0,0.09090909074380166
919,146,uplifting,0.9894,0.7272727259504133,0.0,0.0,0.0,0.0,0.0,0.27272727223140497
920,147,cathartic,0.9855,0.13333333315555557,0.0,0.39999999946666664,0.0,0.26666666631111113,0.13333333315555557,0.06666666657777778
923,148,uplifting,0.9672,0.22222222172839506,0.22222222172839506,0.22222222172839506,0.0,0.22222222172839506,0.0,0.11111111086419753
926,149,uplifting,0.9923,0.2857142848979592,0.0,0.2857142848979592,0.0,0.2857142848979592,0.0,0.1428571424489796
969,150,neutral_fun,0.9779,0.2352941173702422,0.0,0.2352941173702422,0.0,0.1176470586851211,0.1176470586851211,0.2941176467128027
1041,151,cathartic,-0.4215,0.0,0.0,0.42857142734693876,0.0,0.2857142848979592,0.2857142848979592,0.0
1046,152,cathartic,0.9432,0.18181818148760331,0.0,0.36363636297520663,0.0,0.36363636297520663,0.0,0.09090909074380166
1080,153,neutral_fun,0.9875,0.44444444345679013,0.0,0.0,0.0,0.0,0.0,0.5555555543209877
1094,154,cathartic,0.3804,0.13333333315555557,0.0,0.39999999946666664,0.0,0.26666666631111113,0.13333333315555557,0.06666666657777778
1096,155,uplifting,0.3415,0.2857142848979592,0.0,0.2857142848979592,0.0,0.2857142848979592,0.0,0.1428571424489796
1097,156,uplifting,0.9983,0.36363636297520663,0.0,0.18181818148760331,0.18181818148760331,0.18181818148760331,0.0,0.09090909074380166
1103,157,uplifting,0.5574,0.2857142848979592,0.0,0.2857142848979592,0.0,0.2857142848979592,0.0,0.1428571424489796
1104,158,uplifting,0.979,0.2857142848979592,0.0,0.2857142848979592,0.0,0.2857142848979592,0.0,0.1428571424489796
1172,159,uplifting,0.9726,0.26666666631111113,0.0,0.26666666631111113,0.0,0.26666666631111113,0.0,0.19999999973333332
1183,160,cathartic,0.8187,0.13333333315555557,0.0,0.39999999946666664,0.0,0.26666666631111113,0.13333333315555557,0.06666666657777778
1199,161,uplifting,0.984,0.39999999946666664,0.0,0.13333333315555557,0.13333333315555557,0.13333333315555557,0.0,0.19999999973333332
1206,162,tense_release,-0.9849,0.0,0.3076923072189349,0.2307692304142012,0.15384615360946746,0.15384615360946746,0.15384615360946746,0.0
1207,163,uplifting,0.9601,0.2857142848979592,0.0,0.2857142848979592,0.0,0.2857142848979592,0.0,0.1428571424489796
1219,164,draining,-0.9843,0.0,0.2857142848979592,0.1428571424489796,0.0,0.0,0.5714285697959184,0.0
1221,165,uplifting,0.9612,0.22222222172839506,0.22222222172839506,0.22222222172839506,0.0,0.22222222172839506,0.0,0.11111111086419753
1225,166,uplifting,0.9957,0.2857142848979592,0.0,0.2857142848979592,0.0,0.2857142848979592,0.0,0.1428571424489796
1230,167,uplifting,0.9951,0.36363636297520663,0.0,0.18181818148760331,0.0,0.18181818148760331,0.0,0.27272727223140497
1235,168,uplifting,0.9865,0.26666666631111113,0.0,0.26666666631111113,0.0,0.26666666631111113,0.0,0.19999999973333332
1244,169,uplifting,0.9853,0.26666666631111113,0.0,0.26666666631111113,0.0,0.26666666631111113,0.0,0.19999999973333332
1247,170,uplifting,0.9933,0.26666666631111113,0.0,0.26666666631111113,0.0,0.26666666631111113,0.0,0.19999999973333332
1258,171,draining,-0.9733,0.0,0.2857142848979592,0.1428571424489796,0.0,0.0,0.5714285697959184,0.0
1280,172,cathartic,0.101,0.0,0.0,0.4999999975,0.0,0.4999999975,0.0,0.0
1295,173,uplifting,0.8774,0.2857142848979592,0.0,0.2857142848979592,0.0,0.2857142848979592,0.0,0.1428571424489796
1300,174,uplifting,0.8689,0.36363636297520663,0.0,0.18181818148760331,0.0,0.18181818148760331,0.0,0.27272727223140497
457,175,uplifting,0.8858,0.3999999984,0.3999999984,0.0,0.0,0.0,0.0,0.1999999992
1193,176,uplifting,0.9918,0.36363636297520663,0.0,0.18181818148760331,0.0,0.18181818148760331,0.0,0.27272727223140497
1196,177,neutral_fun,0.9974,0.22222222172839506,0.22222222172839506,0.0,0.22222222172839506,0.0,0.0,0.3333333325925926
1197,178,uplifting,0.9962,0.3529411760553633,0.1176470586851211,0.1176470586851211,0.0,0.1176470586851211,0.0,0.2941176467128027
1198,179,neutral_fun,0.9994,0.2857142848979592,0.2857142848979592,0.0,0.0,0.0,0.0,0.42857142734693876
1264,180,tense_release,0.8402,0.1176470586851211,0.3529411760553633,0.2352941173702422,0.0,0.2352941173702422,0.0,0.05882352934256055
1277,181,cathartic,0.7096,0.15384615360946746,0.15384615360946746,0.3076923072189349,0.0,0.3076923072189349,0.0,0.07692307680473373
1304,182,uplifting,0.8294,0.44444444345679013,0.22222222172839506,0.0,0.0,0.0,0.0,0.3333333325925926
1396,183,tense_release,-0.743,0.0,0.3076923072189349,0.2307692304142012,0.15384615360946746,0.15384615360946746,0.15384615360946746,0.0
1483,184,cathartic,-0.9201,0.0,0.22222222172839506,0.3333333325925926,0.0,0.22222222172839506,0.22222222172839506,0.0
1527,185,neutral_fun,0.9835,0.22222222172839506,0.22222222172839506,0.0,0.22222222172839506,0.0,0.0,0.3333333325925926
1573,186,tense_release,-0.8271,0.0,0.4615384608284024,0.2307692304142012,0.0,0.15384615360946746,0.15384615360946746,0.0
1580,187,uplifting,0.9951,0.36363636297520663,0.18181818148760331,0.0,0.18181818148760331,0.0,0.0,0.27272727223140497
1584,188,uplifting,0.7717,0.22222222172839506,0.0,0.22222222172839506,0.22222222172839506,0.22222222172839506,0.0,0.11111111086419753
1629,189,uplifting,0.9042,0.36363636297520663,0.0,0.18181818148760331,0.0,0.18181818148760331,0.0,0.27272727223140497
1653,190,uplifting,0.93,0.18181818148760331,0.18181818148760331,0.18181818148760331,0.18181818148760331,0.18181818148760331,0.0,0.09090909074380166
1748,191,thought_provoking,-0.25,0.16666666638888888,0.16666666638888888,0.0,0.33333333277777777,0.0,0.16666666638888888,0.16666666638888888
2028,192,cathartic,0.4033,0.15384615360946746,0.15384615360946746,0.3076923072189349,0.0,0.15384615360946746,0.15384615360946746,0.07692307680473373
2396,193,uplifting,0.9907,0.26666666631111113,0.0,0.26666666631111113,0.0,0.26666666631111113,0.0,0.19999999973333332
2405,194,neutral_fun,0.9819,0.26666666631111113,0.13333333315555557,0.13333333315555557,0.0,0.13333333315555557,0.0,0.3333333328888889
2571,195,tense_release,0.997,0.22222222172839506,0.44444444345679013,0.0,0.22222222172839506,0.0,0.0,0.11111111086419753
2628,196,neutral_fun,0.9313,0.22222222172839506,0.22222222172839506,0.0,0.22222222172839506,0.0,0.0,0.3333333325925926
3555,197,tense_release,-0.886,0.0,0.5714285697959184,0.1428571424489796,0.0,0.0,0.2857142848979592,0.0
3578,198,neutral_fun,0.9781,0.18181818148760331,0.18181818148760331,0.18181818148760331,0.0,0.18181818148760331,0.0,0.27272727223140497
3623,199,tense_release,0.69,0.2857142848979592,0.5714285697959184,0.0,0.0,0.0,0.0,0.1428571424489796
3740,200,uplifting,0.7037,0.4615384608284024,0.15384615360946746,0.0,0.0,0.0,0.0,0.3846153840236686
3753,201,cathartic,-0.8919,0.0,0.15384615360946746,0.3846153840236686,0.0,0.15384615360946746,0.3076923072189349,0.0
3755,202,tense_release,-0.2495,0.0,0.3333333322222222,0.3333333322222222,0.0,0.3333333322222222,0.0,0.0
3863,203,draining,-0.8979,0.0,0.18181818148760331,0.27272727223140497,0.0,0.18181818148760331,0.36363636297520663,0.0
3986,204,tense_release,0.2023,0.0,0.6666666644444444,0.0,0.3333333322222222,0.0,0.0,0.0
3994,205,cathartic,-0.8593,0.0,0.18181818148760331,0.27272727223140497,0.18181818148760331,0.18181818148760331,0.18181818148760331,0.0
3996,206,uplifting,0.9633,0.3076923072189349,0.15384615360946746,0.15384615360946746,0.0,0.15384615360946746,0.0,0.2307692304142012
4053,207,uplifting,0.6124,0.44444444345679013,0.22222222172839506,0.0,0.0,0.0,0.0,0.3333333325925926
4161,208,uplifting,-0.2263,0.3333333322222222,0.3333333322222222,0.0,0.0,0.0,0.0,0.3333333322222222
4270,209,tense_release,0.9517,0.18181818148760331,0.36363636297520663,0.0,0.0,0.0,0.18181818148760331,0.27272727223140497
4299,210,neutral_fun,0.9473,0.36363636297520663,0.18181818148760331,0.0,0.0,0.0,0.0,0.4545454537190083
4369,211,tense_release,-0.9254,0.0,0.6666666651851852,0.11111111086419753,0.0,0.0,0.22222222172839506,0.0
4446,212,uplifting,0.8271,0.4615384608284024,0.0,0.0,0.15384615360946746,0.0,0.0,0.3846153840236686
50,213,tense_release,0.9254,0.22222222172839506,0.6666666651851852,0.0,0.0,0.0,0.0,0.11111111086419753
101,214,neutral_fun,0.8271,0.26666666631111113,0.13333333315555557,0.13333333315555557,0.0,0.13333333315555557,0.0,0.3333333328888889
599,215,draining,-0.6249,0.0,0.0,0.1999999992,0.0,0.0,0.3999999984,0.3999999984
800,216,uplifting,0.7003,0.2857142848979592,0.0,0.2857142848979592,0.0,0.2857142848979592,0.0,0.1428571424489796
899,217,uplifting,0.9841,0.4615384608284024,0.0,0.15384615360946746,0.0,0.15384615360946746,0.0,0.2307692304142012
904,218,tense_release,-0.7269,0.0,0.5714285697959184,0.1428571424489796,0.0,0.0,0.2857142848979592,0.0
908,219,tense_release,0.9153,0.22222222172839506,0.44444444345679013,0.0,0.0,0.0,0.0,0.3333333325925926
913,220,uplifting,0.7184,0.22222222172839506,0.22222222172839506,0.0,0.22222222172839506,0.0,0.22222222172839506,0.11111111086419753
930,221,uplifting,0.9485,0.15384615360946746,0.15384615360946746,0.15384615360946746,0.15384615360946746,0.15384615360946746,0.15384615360946746,0.07692307680473373
942,222,tense_release,-0.0772,0.0,0.49999999875,0.0,0.249999999375,0.0,0.249999999375,0.0
951,223,uplifting,0.9849,0.36363636297520663,0.0,0.18181818148760331,0.0,0.18181818148760331,0.0,0.27272727223140497
954,224,uplifting,0.9812,0.2857142848979592,0.0,0.2857142848979592,0.0,0.2857142848979592,0.0,0.1428571424489796
